_id,numberShort,uicCountryCode,sloid,number,checkDigit,validFrom,validTo,designationOfficial,designationLong,abbreviation,operatingPoint,operatingPointWithTimetable,stopPoint,stopPointType,freightServicePoint,trafficPoint,borderPoint,hasGeolocation,isoCountryCode,cantonName,cantonFsoNumber,cantonAbbreviation,districtName,districtFsoNumber,municipalityName,fsoNumber,localityName,operatingPointType,operatingPointTechnicalTimetableType,meansOfTransport,categories,operatingPointTrafficPointType,operatingPointRouteNetwork,operatingPointKilometer,operatingPointKilometerMasterNumber,sortCodeOfDestinationStation,businessOrganisation,businessOrganisationNumber,businessOrganisationAbbreviationDe,businessOrganisationAbbreviationFr,businessOrganisationAbbreviationIt,businessOrganisationAbbreviationEn,businessOrganisationDescriptionDe,businessOrganisationDescriptionFr,businessOrganisationDescriptionIt,businessOrganisationDescriptionEn,fotComment,lv95East,lv95North,wgs84East,wgs84North,height,creationDate,editionDate,status
13735,1374,85,ch:1:sloid:1374,8501374,8,2021-04-01,9999-12-31,Fontanivent,,FON,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Montreux,5886,Brent,,,TRAIN,,,true,true,8501374,13748,ch:1:sboid:100045,64,MOB,MOB,MOB,MOB,Montreux-Oberland Bernois,Montreux-Oberland Bernois,Montreux-Oberland Bernois,Montreux-Oberland Bernois,,2558794.145,1144740.898,6.90232999358,46.45272999776,555.9,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13740,1635,85,ch:1:sloid:1635,8501635,2,2021-04-01,9999-12-31,Gletsch,,,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Goms,2304,Obergoms,6076,Oberwald,,,TRAIN,,,false,false,,,ch:1:sboid:100131,160,DFB,DFB,DFB,DFB,Dampfbahn Furka-Bergstrecke,Dampfbahn Furka-Bergstrecke,Dampfbahn Furka-Bergstrecke,Dampfbahn Furka-Bergstrecke,,2670761.0,1157085.0,8.3614860414,46.56130617075,1757.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13741,1634,85,ch:1:sloid:1634,8501634,5,2021-04-01,9999-12-31,Muttbach-Belvédère,,,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Goms,2304,Obergoms,6076,Oberwald,,,TRAIN,,,false,false,,,ch:1:sboid:100131,160,DFB,DFB,DFB,DFB,Dampfbahn Furka-Bergstrecke,Dampfbahn Furka-Bergstrecke,Dampfbahn Furka-Bergstrecke,Dampfbahn Furka-Bergstrecke,,2674038.0,1157780.0,8.4043311613,46.56720297463,2118.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13746,1636,85,ch:1:sloid:1636,8501636,0,2021-04-01,9999-12-31,Eyholz,,EYHO,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Visp,2313,Visp,6297,Eyholz,,,TRAIN,,,true,true,8501636,,ch:1:sboid:100070,93,MGB-bvz,MGB-bvz,MGB-bvz,MGB-bvz,Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),,2636805.29,1127375.01,7.91630428018,46.29678056686,653.012,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13763,1664,85,ch:1:sloid:1664,8501664,2,2021-04-01,9999-12-31,Geschinen,,GES,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Goms,2304,Goms,6077,Geschinen,,,TRAIN,,,true,true,8501664,,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2664757.823,1149273.967,8.28210576169,46.49165333682,1340.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13767,1667,85,ch:1:sloid:1667,8501667,5,2021-04-01,9999-12-31,Gluringen,,GLUR,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Goms,2304,Goms,6077,Gluringen,,,TRAIN,,,true,true,8501667,,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2661089.945,1146026.047,8.23390671443,46.46278231134,1310.6,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13772,1666,85,ch:1:sloid:1666,8501666,7,2021-09-09,9999-12-31,Reckingen VS,,RECK,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Goms,2304,Goms,6077,Reckingen VS,,,TRAIN,PARK_AND_RAIL,,true,true,8501666,16667,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2661850.445,1146638.905,8.243888022,46.46822531574,1315.6,2017-11-09 21:05:08,2024-04-08 09:26:06,VALIDATED
13773,1661,85,ch:1:sloid:1661,8501661,8,2021-04-01,9999-12-31,Oberwald,,OBW,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Goms,2304,Obergoms,6076,Oberwald,,,TRAIN,,,true,true,8501661,16618,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2669378.389,1153683.144,8.34294481684,46.53085131294,1366.0,2017-11-09 21:05:03,2024-04-08 09:26:06,VALIDATED
13775,1669,85,ch:1:sloid:1669,8501669,1,2021-04-01,9999-12-31,Blitzingen,,BLIZ,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Goms,2304,Goms,6077,Blitzingen,,,TRAIN,,,true,true,8501669,,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2658886.618,1143990.001,8.2049670155,46.44466486792,1266.6,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13777,1668,85,ch:1:sloid:1668,8501668,3,2021-04-01,9999-12-31,Biel (Goms),,BIGO,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Goms,2304,Goms,6077,Biel VS,,,TRAIN,,,true,true,8501668,,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2659986.361,1145156.084,8.21942861919,46.45505651108,1283.1,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13778,1685,85,ch:1:sloid:1685,8501685,7,2022-05-25,9999-12-31,St. Niklaus VS,,SNK,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Visp,2313,St. Niklaus,6292,St. Niklaus VS,,,TRAIN,,,true,true,8501685,,ch:1:sboid:100070,93,MGB-bvz,MGB-bvz,MGB-bvz,MGB-bvz,Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),,2628065.70417,1114050.54298,7.80208383825,46.17734145632,1127.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13779,1663,85,ch:1:sloid:1663,8501663,4,2021-04-01,9999-12-31,Ulrichen,,ULR,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Goms,2304,Obergoms,6076,Ulrichen,,,TRAIN,,,true,true,8501663,16634,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2666792.325,1150781.977,8.30882061459,46.50501820989,1347.0,2017-11-09 21:05:05,2024-04-08 09:26:06,VALIDATED
13780,1662,85,ch:1:sloid:1662,8501662,6,2021-04-01,9999-12-31,Obergesteln,,OBGE,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Goms,2304,Obergoms,6076,Obergesteln,,,TRAIN,,,true,true,8501662,,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2668110.79708,1151716.11108,8.32613402554,46.5132879717,1353.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13781,1671,85,ch:1:sloid:1671,8501671,7,2021-04-01,9999-12-31,Fürgangen-Bellwald Talstation,,FUER,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Goms,2304,Bellwald,6052,Bellwald,,,TRAIN,,,true,true,8501671,16717,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2654874.061,1140309.416,8.15231682297,46.41189742984,1201.9,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13782,1684,85,ch:1:sloid:1684,8501684,0,2021-04-01,9999-12-31,Kalpetran,,KALP,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Visp,2313,Embd,6283,Kalpetran,,,TRAIN,,,true,true,8501684,,ch:1:sboid:100070,93,MGB-bvz,MGB-bvz,MGB-bvz,MGB-bvz,Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),,2630738.305,1118146.373,7.83696109226,46.21406890043,897.15,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13783,1665,85,ch:1:sloid:1665,8501665,9,2021-09-09,9999-12-31,Münster VS,,MUET,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Goms,2304,Goms,6077,Münster VS,,,TRAIN,PARK_AND_RAIL,,true,true,8501665,16659,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2663569.552,1148561.802,8.26653194736,46.48536114533,1359.1,2017-11-09 21:05:06,2024-04-08 09:26:06,VALIDATED
13784,1670,85,ch:1:sloid:1670,8501670,9,2021-04-01,9999-12-31,Niederwald,,NWAL,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Goms,2304,Goms,6077,Niederwald,,,TRAIN,,,true,true,8501670,16709,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2657762.936,1142941.489,8.19021414942,46.43533101788,1243.5,2017-11-09 21:05:09,2024-04-08 09:26:06,VALIDATED
13785,1687,85,ch:1:sloid:1687,8501687,3,2021-04-01,9999-12-31,Randa,,RAND,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Visp,2313,Randa,6287,Randa,,,TRAIN,,,true,true,8501687,,ch:1:sboid:100070,93,MGB-bvz,MGB-bvz,MGB-bvz,MGB-bvz,Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),,2626510.838,1105438.03,7.78146291592,46.09993078168,1406.35,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13786,1673,85,ch:1:sloid:1673,8501673,3,2021-04-01,9999-12-31,Lax,,LAX,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Goms,2304,Lax,6061,Lax,,,TRAIN,,,true,true,8501673,,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2652193.916,1137518.79,8.11714779692,46.38700875138,1044.9,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13788,1686,85,ch:1:sloid:1686,8501686,5,2021-04-01,9999-12-31,Herbriggen,,HEBR,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Visp,2313,St. Niklaus,6292,Herbriggen,,,TRAIN,,,true,true,8501686,,ch:1:sboid:100070,93,MGB-bvz,MGB-bvz,MGB-bvz,MGB-bvz,Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),,2627281.375,1109022.929,7.79163490263,46.13214787821,1254.55,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13790,1672,85,ch:1:sloid:1672,8501672,5,2021-04-01,9999-12-31,Fiesch,,FIE,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Goms,2304,Fiesch,6057,Fiesch,,,TRAIN,,,true,true,8501672,16725,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2653486.0,1139673.0,8.1341917528,46.40628476913,1062.55,2017-11-09 21:05:11,2024-04-08 09:26:06,VALIDATED
13791,1689,85,ch:1:sloid:1689,8501689,9,2022-10-10,9999-12-31,Zermatt,,ZERM,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Visp,2313,Zermatt,6300,Zermatt,,,TRAIN,,,true,true,8501689,16899,ch:1:sboid:100070,93,MGB-bvz,MGB-bvz,MGB-bvz,MGB-bvz,Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),,2623943.7346,1096986.3196,7.74783789838,46.02399988125,1605.324,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13795,1675,85,ch:1:sloid:1675,8501675,8,2024-12-15,9999-12-31,Bettmeralp Talstation,,BEMG,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Raron,2309,Grengiols,6177,Grengiols,,,TRAIN,,,true,true,8501675,16758,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2649083.006,1135730.583,8.07651985296,46.37115787248,828.8,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13796,1688,85,ch:1:sloid:1688,8501688,1,2021-04-01,9999-12-31,Täsch,,TAES,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Visp,2313,Täsch,6295,Täsch,,,TRAIN,,,true,true,8501688,,ch:1:sboid:100070,93,MGB-bvz,MGB-bvz,MGB-bvz,MGB-bvz,Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),,2625988.363,1101825.609,7.77450721429,46.06745579469,1438.1,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13798,1674,85,ch:1:sloid:1674,8501674,1,2021-04-01,9999-12-31,Grengiols,,GREN,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Raron,2309,Grengiols,6177,Grengiols,,,TRAIN,,,true,true,8501674,,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2650245.935,1136190.744,8.09168220563,46.37521116889,891.2,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13802,1677,85,ch:1:sloid:1677,8501677,4,2021-04-01,9999-12-31,Bitsch,,BITS,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Raron,2309,Bitsch,6173,Bitsch,,,TRAIN,,,true,true,8501677,,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2644549.165,1131793.372,8.01722378609,46.3360571686,696.1,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13803,1725,85,ch:1:sloid:1725,8501725,1,2021-04-01,9999-12-31,Versmont,,VEMO,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Leysin,5407,Leysin,,,TRAIN,,,true,true,8501725,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2566763.936,1132317.574,7.00694999814,46.34141999859,1327.7,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13805,1676,85,ch:1:sloid:1676,8501676,6,2023-03-28,9999-12-31,Mörel,,MOEL,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Raron,2309,Mörel-Filet,6203,Mörel,,,TRAIN,PARK_AND_RAIL,,true,true,8501676,16766,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2646835.265,1134050.862,8.04714048292,46.35620868375,759.3,2017-11-09 21:05:15,2024-04-08 09:26:06,VALIDATED
13808,1727,85,ch:1:sloid:1727,8501727,7,2021-04-01,9999-12-31,La Clairière,,CLAI,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Ollon,5409,Arveyes,,,TRAIN,,,true,true,8501727,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2571436.173,1126392.885,7.06799999698,46.28834000047,1219.7,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13813,1729,85,ch:1:sloid:1729,8501729,3,2021-04-01,9999-12-31,Fiesch Feriendorf,,FIED,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Goms,2304,Fiesch,6057,Fiesch,,,TRAIN,,,true,true,8501729,,ch:1:sboid:100029,48,MGB-fo,MGB-fo,MGB-fo,MGB-fo,Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),Matterhorn Gotthard Bahn (fo),,2653231.835,1138674.725,8.13077222768,46.39732521518,1048.8,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13828,1683,85,ch:1:sloid:1683,8501683,2,2021-04-01,9999-12-31,Stalden-Saas,,STAS,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Visp,2313,Stalden (VS),6293,Stalden VS,,,TRAIN,,,true,true,8501683,,ch:1:sboid:100070,93,MGB-bvz,MGB-bvz,MGB-bvz,MGB-bvz,Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),Matterhorn Gotthard Bahn (bvz),,2633335.199,1120150.757,7.87075460369,46.23197583166,799.567,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13861,1505,85,ch:1:sloid:1505,8501505,7,2023-09-19,9999-12-31,Ardon,,ARD,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Conthey,2302,Ardon,6021,Ardon,,,TRAIN,PARK_AND_RAIL,,true,true,8501505,15057,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2587057.242,1117474.043,7.27094677176,46.20859416924,487.89,2017-11-09 21:04:12,2024-04-08 09:26:06,VALIDATED
13865,1504,85,ch:1:sloid:1504,8501504,0,2021-04-01,9999-12-31,Chamoson-St-Pierre-de-Clages,,CHA,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Conthey,2302,Chamoson,6022,St-Pierre-de-Clages,,,TRAIN,,,true,true,8501504,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2584748.077,1115283.056,7.24109904693,46.18883638075,488.167,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13870,1507,85,ch:1:sloid:1507,8501507,3,2021-04-01,9999-12-31,St-Léonard,,SL,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Sierre,2311,Saint-Léonard,6246,St-Léonard,,,TRAIN,PARK_AND_RAIL,,true,true,8501507,15073,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2598528.871,1122228.621,7.41956823287,46.25148857524,504.946,2017-11-09 21:04:18,2024-11-18 15:49:49,VALIDATED
13874,1506,85,ch:1:sloid:1506,8501506,5,2021-04-01,9999-12-31,Sion,,SIO,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Sion,2312,Sion,6266,Sion,,,TRAIN,PARK_AND_RAIL,,true,true,8501506,15065,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2593870.441,1119570.816,7.35919703457,46.2275531964,490.57,2017-11-09 21:04:15,2024-04-08 09:26:06,VALIDATED
13878,1509,85,ch:1:sloid:1509,8501509,9,2021-04-01,9999-12-31,Sierre/Siders,,SIE,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Sierre,2311,Sierre,6248,Sierre,,,TRAIN,PARK_AND_RAIL,,true,true,8501509,15099,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2607257.669,1126749.677,7.53282555582,46.29212156382,533.1,2017-11-09 21:04:21,2024-04-08 09:26:06,VALIDATED
13886,1510,85,ch:1:sloid:1510,8501510,7,2022-02-23,9999-12-31,Châteauneuf-Conthey,,CHF,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Conthey,2302,Conthey,6023,Conthey,,,TRAIN,PARK_AND_RAIL,,true,true,8501510,15107,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2589694.744,1118304.302,7.30510219999,46.21610868974,488.706,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13892,1554,85,ch:1:sloid:1554,8501554,5,2021-04-01,9999-12-31,Aigle-Place-du-Marché,,AIGM,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Aigle,5401,Aigle,,,TRAIN,,,true,true,8501554,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2563929.275,1129645.86,6.97033999545,46.317239994,416.7,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13899,1561,85,ch:1:sloid:1561,8501561,0,2021-04-01,9999-12-31,Vernayaz MC,,VEMC,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Martigny,2307,Martigny,6136,Vernayaz,,,TRAIN,,,true,true,8501561,,ch:1:sboid:100042,61,TMR-mc,TMR-mc,TMR-mc,TMR-mc,Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),,2569545.0,1108846.0,7.04460764789,46.13041418261,457.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13901,1568,85,ch:1:sloid:1568,8501568,5,2021-04-01,9999-12-31,Le Châtelard-Frontière,,CHFR,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Saint-Maurice,2310,Finhaut,6214,Le Châtelard VS,,,TRAIN,BORDER_POINT,,true,true,8501568,,ch:1:sboid:100042,61,TMR-mc,TMR-mc,TMR-mc,TMR-mc,Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),,2562170.0,1100310.0,6.94987904428,46.05325532519,1116.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13903,1563,85,ch:1:sloid:1563,8501563,6,2021-04-01,9999-12-31,Les Marécottes,,MARE,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Saint-Maurice,2310,Salvan,6218,Les Marécottes,,,TRAIN,,,true,true,8501563,,ch:1:sboid:100042,61,TMR-mc,TMR-mc,TMR-mc,TMR-mc,Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),,2566990.0,1106847.0,7.01169182583,46.11231172628,1029.6,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13905,1562,85,ch:1:sloid:1562,8501562,8,2021-04-01,9999-12-31,Salvan,,SLV,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Saint-Maurice,2310,Salvan,6218,Salvan,,,TRAIN,,,true,true,8501562,,ch:1:sboid:100042,61,TMR-mc,TMR-mc,TMR-mc,TMR-mc,Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),,2567719.0,1107877.0,7.02104949376,46.12161239525,933.8,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13907,1573,85,ch:1:sloid:1573,8501573,5,2022-01-06,9999-12-31,Martigny-Croix,,MACR,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Martigny,2307,Martigny,6136,Martigny,,,TRAIN,,,true,true,8501573,15735,ch:1:sboid:100044,63,TMR-mo,TMR-mo,TMR-mo,TMR-mo,Transports de Martigny et Régions (mo),Transports de Martigny et Régions (mo),Transports de Martigny et Régions (mo),Transports de Martigny et Régions (mo),,2570595.1299,1103981.6389,7.05850036228,46.08670396384,503.845,2017-11-09 21:04:33,2024-04-08 09:26:06,VALIDATED
13908,1565,85,ch:1:sloid:1565,8501565,1,2021-04-01,9999-12-31,Finhaut,,FIN,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Saint-Maurice,2310,Finhaut,6214,Finhaut,,,TRAIN,,,true,true,8501565,,ch:1:sboid:100042,61,TMR-mc,TMR-mc,TMR-mc,TMR-mc,Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),Transports de Martigny et Régions (mc),,2564221.0,1103538.0,6.97613107,46.08240442029,1224.0,2017-11-09 21:04:27,2024-04-08 09:26:06,VALIDATED
