placeid,name,norm,trainline,joinkey,latitude,longitude
168,PM THURIO,PM THURIO,THURIO,THURIO,39.696389,16.473889
2849,TIONE DEGLI ABRUZZI,TIONE DEGLI ABRUZZI,,TIONE DEGLI ABRUZZI,42.205028,13.641643
2850,TIRANO,TIRANO,,TIRANO,46.215152,10.166763
2850,TIRANO,TIRANO,,TIRANO,46.2093,10.166682
2852,TITO,TITO,,TITO,40.607349,15.69824
2853,TIVOLI,TIVOLI,,TIVOLI,41.961924,12.805034
2867,TOCCO CASTIGLIONE,TOCCO CASTIGLIONE,,TOCCO CASTIGLIONE,42.226369,13.904532
5386,TODI PONTE RIO,TODI PONTE RIO,,TODI PONTE RIO,42.7899,12.4185
2868,TOLENTINO,TOLENTINO,,TOLENTINO,43.214373,13.290056
2869,TOLLO CANOSA SANNITA,TOLLO CANOSA SANNITA,,TOLLO CANOSA SANNITA,42.394251,14.340176
2872,TONCO ALFIANO,TONCO ALFIANO,,TONCO ALFIANO,45.0128,8.21701
2873,TOR SAPIENZA,TOR SAPIENZA,,TOR SAPIENZA,41.905885,12.5879
2874,TORA PRESENZANO,TORA PRESENZANO,,TORA PRESENZANO,41.358874,14.04
169,TORANO LATTARICO,TORANO LATTARICO,,TORANO LATTARICO,39.494808,16.210589
5037,TORINO AEROPORTO DI CASELLE,TORINO AEROPORTO DI CASELLE,,TORINO AEROPORTO DI CASELLE,45.191859,7.641624
2855,TORINO LINGOTTO,TORINO LINGOTTO,,TORINO LINGOTTO,45.026194,7.657532
2876,TORINO PORTA NUOVA,TORINO PORTA NUOVA,,TORINO PORTA NUOVA,45.061,7.677713
3163,TORINO PORTA SUSA,TORINO PORTA SUSA,,TORINO PORTA SUSA,45.071832,7.665164
194,TORINO REBAUDENGO FOSSATA,TORINO REBAUDENGO FOSSATA,,TORINO REBAUDENGO FOSSATA,45.099279,7.686887
2864,TORINO STURA,TORINO STURA,,TORINO STURA,45.12183,7.712609
2878,TORRAZZA PIEMONTE,TORRAZZA PIEMONTE,,TORRAZZA PIEMONTE,45.211667,7.970278
2879,TORRE ANNUNZIATA CENTRALE,TORRE ANNUNZIATA CENTRALE,,TORRE ANNUNZIATA CENTRALE,40.7472,14.464
2880,TORRE ANNUNZIATA CITTA',TORRE ANNUNZIATA CITTA,,TORRE ANNUNZIATA CITTA,40.754167,14.448333
2881,TORRE DE' PICENARDI,TORRE DE PICENARDI,,TORRE DE PICENARDI,45.136944,10.286667
171,TORRE MELISSA,TORRE MELISSA,,TORRE MELISSA,39.304353,17.108431
172,TORRE ORSAIA,TORRE ORSAIA,,TORRE ORSAIA,40.099072,15.481267
2887,TORRE PELLICE,TORRE PELLICE,,TORRE PELLICE,44.819,7.22602
2882,TORRE DEI PASSERI,TORRE DEI PASSERI,,TORRE DEI PASSERI,42.244123,13.937684
2883,TORRE DEL GRECO,TORRE DEL GRECO,,TORRE DEL GRECO,40.793255,14.370101
2884,TORRE DEL LAGO PUCCINI,TORRE DEL LAGO PUCCINI,,TORRE DEL LAGO PUCCINI,43.826494,10.290374
2886,TORRE IN PIETRA-PALIDORO,TORRE IN PIETRA PALIDORO,,TORRE IN PIETRA PALIDORO,41.924358,12.183529
2889,TORREBERETTI,TORREBERETTI,,TORREBERETTI,45.060821,8.66072
688,TORREGROTTA,TORREGROTTA,,TORREGROTTA,38.206707,15.35211
173,TORREMEZZO DI FALCONARA,TORREMEZZO DI FALCONARA,,TORREMEZZO DI FALCONARA,39.279354,16.056208
2892,TORRICELLA,TORRICELLA,TORRICELLA PERUGIA,TORRICELLA PERUGIA,43.158856,12.188168
2893,TORRICOLA,TORRICOLA,,TORRICOLA,41.809503,12.557723
2894,TORRILE S.POLO,TORRILE SAN POLO,,TORRILE SAN POLO,44.8857,10.3627
2895,TORRITA DI SIENA,TORRITA DI SIENA,,TORRITA DI SIENA,43.17412,11.787815
332,TORTONA,TORTONA,,TORTONA,44.900201,8.862078
2897,TORTORETO LIDO,TORTORETO LIDO,,TORTORETO LIDO,42.805094,13.938817
174,TOSCANO,TOSCANO,,TOSCANO,39.6075,16.7073
2900,TRABIA,TRABIA,,TRABIA,37.996576,13.654776
2902,TRANI,TRANI,,TRANI,41.272802,16.417781
2903,TRAPANI,TRAPANI,,TRAPANI,38.017278,12.519303
2904,TRAPPA,TRAPPA,,TRAPPA,44.185278,7.994167
2905,TRAPPETO,TRAPPETO,,TRAPPETO,38.065109,13.036911
2906,TRAVEDONA BIANDRONNO,TRAVEDONA BIANDRONNO,,TRAVEDONA BIANDRONNO,45.799383,8.700524
2907,TRAVESIO,TRAVESIO,,TRAVESIO,46.187169,12.876687
2908,TRE CROCI,TRE CROCI,,TRE CROCI,42.331507,12.08614
2140,TREBASELEGHE,TREBASELEGHE,,TREBASELEGHE,45.579804,12.038803
175,TREBISACCE,TREBISACCE,,TREBISACCE,39.865505,16.53225
2909,TRECATE,TRECATE,,TRECATE,45.428668,8.740085
2910,TRECELLA,TRECELLA,,TRECELLA,45.5127,9.4802
2911,TREMESTIERI,TREMESTIERI,,TREMESTIERI,38.138201,15.526995
2912,TRENTO,TRENTO,,TRENTO,46.072287,11.118901
4079,TRENTO S.BARTOLAMEO,TRENTO SAN BARTOLAMEO,,TRENTO SAN BARTOLAMEO,46.0463,11.135
4030,TRENTO S.CHIARA,TRENTO SAN CHIARA,TRENTO SANTA CHIARA,TRENTO SANTA CHIARA,46.054,11.1357
2914,TREPUZZI,TREPUZZI,,TREPUZZI,40.409919,18.076624
2916,TRESENDA-APRICA-TEGLIO,TRESENDA APRICA TEGLIO,,TRESENDA APRICA TEGLIO,46.1622,10.0837
5423,TRESTINA,TRESTINA,,TRESTINA,43.365641,12.237675
2918,TREVI,TREVI,,TREVI,42.876028,12.73384
2919,TREVIGLIO,TREVIGLIO,,TREVIGLIO,45.515036,9.588532
2920,TREVIGLIO OVEST,TREVIGLIO OVEST,,TREVIGLIO OVEST,45.521904,9.580559
2921,TREVIGNANO SIGNORESSA,TREVIGNANO SIGNORESSA,,TREVIGNANO SIGNORESSA,45.7474,12.1038
2922,TREVISO CENTRALE,TREVISO CENTRALE,,TREVISO CENTRALE,45.6597,12.245132
2923,TREZZANO SUL NAVIGLIO,TREZZANO SUL NAVIGLIO,,TREZZANO SUL NAVIGLIO,45.4204,9.06705
3182,TRIESTE AIRPORT,TRIESTE AIRPORT,TRIESTE AEROPORTO,TRIESTE AEROPORTO,45.817416,13.485479
2925,TRIESTE CENTRALE,TRIESTE CENTRALE,,TRIESTE CENTRALE,45.657408,13.770431
2927,TRINITA' BENE VAGIENNA,TRINITA BENE VAGIENNA,,TRINITA BENE VAGIENNA,44.504784,7.753178
2926,TRINITAPOLI-S.FERDINANDO DI PUGLIA,TRINITAPOLI SAN FERDINANDO DI PUGLIA,,TRINITAPOLI SAN FERDINANDO DI PUGLIA,41.3498,16.091
2928,TRINO VERCELLESE,TRINO VERCELLESE,,TRINO VERCELLESE,45.190022,8.294256
2930,TRIUGGIO-PONTE ALBIATE,TRIUGGIO PONTE ALBIATE,,TRIUGGIO PONTE ALBIATE,45.6589,9.26681
2931,TRIVIGNO,TRIVIGNO,,TRIVIGNO,40.588597,15.997823
2932,TROFARELLO,TROFARELLO,,TROFARELLO,44.980268,7.735397
2934,TROMELLO,TROMELLO,,TROMELLO,45.2119,8.87227
2935,TRONZANO,TRONZANO,,TRONZANO,45.342821,8.168407
176,TROPEA,TROPEA,,TROPEA,38.672223,15.894339
2948,TUFO,TUFO,,TUFO,41.013868,14.815948
2949,TUORO SUL TRASIMENO,TUORO SUL TRASIMENO,,TUORO SUL TRASIMENO,43.1967,12.079335
2950,TUSA,TUSA,,TUSA,38.007866,14.256774
2956,UDINE,UDINE,,UDINE,46.055783,13.242162
2958,UGOVIZZA VALBRUNA,UGOVIZZA VALBRUNA,,UGOVIZZA VALBRUNA,46.503,13.4952
5428,UMBERTIDE,UMBERTIDE,,UMBERTIDE,43.3041,12.3308
2960,URAS MOGORO,URAS MOGORO,,URAS MOGORO,39.692552,8.696353
2961,URBISAGLIA SFORZACOSTA,URBISAGLIA SFORZACOSTA,,URBISAGLIA SFORZACOSTA,43.25745,13.416876
2964,VADA,VADA,,VADA,43.353032,10.470158
3420,VAGLIA,VAGLIA,,VAGLIA,43.906174,11.28317
2966,VAIANO,VAIANO,,VAIANO,43.961799,11.130803
3158,VAIO OSPEDALE,VAIO OSPEDALE,,VAIO OSPEDALE,44.849646,10.038029
2967,VAIRANO-CAIANELLO,VAIRANO CAIANELLO,,VAIRANO CAIANELLO,41.317488,14.103868
385,VAL D'ALA,VAL D ALA,,VAL D ALA,41.941339,12.51755
2970,VALDAORA-ANTERSELVA,VALDAORA ANTERSELVA,VALDAORA ANTERSELVA OLANG ANTHOLZ,VALDAORA ANTERSELVA OLANG ANTHOLZ,46.769167,12.028889
2973,VALENZA,VALENZA,,VALENZA,45.023839,8.62577
1631,VALLE DELL'ANIENE-MANDELA-SAMBUCI,VALLE DELL ANIENE MANDELA SAMBUCI,,VALLE DELL ANIENE MANDELA SAMBUCI,42.016561,12.922982
2976,VALLE LOMELLINA,VALLE LOMELLINA,,VALLE LOMELLINA,45.151207,8.686537
3276,VALLE DI MADDALONI PES,VALLE DI MADDALONI PES,VALLE DI MADDALONI,VALLE DI MADDALONI,41.087552,14.426131
2977,VALLE DI MERCATO S.SEVERINO,VALLE DI MERCATO SAN SEVERINO,,VALLE DI MERCATO SAN SEVERINO,40.7763,14.7226
337,VALLECROSIA,VALLECROSIA,,VALLECROSIA,43.787831,7.634772
2978,VALLEDOLMO,VALLEDOLMO,,VALLEDOLMO,37.71755,13.719876
2980,VALLELUNGA,VALLELUNGA,,VALLELUNGA,37.691464,13.846785
177,VALLO DELLA LUCANIA-CASTELNUOVO,VALLO DELLA LUCANIA CASTELNUOVO,,VALLO DELLA LUCANIA CASTELNUOVO,40.229631,15.158419
2981,VALMADONNA,VALMADONNA,,VALMADONNA,44.972897,8.610722
2982,VALMADRERA,VALMADRERA,,VALMADRERA,45.8465,9.36797
2983,VALMONTONE,VALMONTONE,,VALMONTONE,41.770948,12.921526
2985,VALTOPINA,VALTOPINA,,VALTOPINA,43.056783,12.754893
2986,VANDOIES,VANDOIES,VANDOIES VINTL,VANDOIES VINTL,46.814949,11.722949
2987,VANZAGO POGLIANO,VANZAGO POGLIANO,,VANZAGO POGLIANO,45.524889,8.996044
2989,VAPRIO D'AGOGNA,VAPRIO D AGOGNA,,VAPRIO D AGOGNA,45.599211,8.536839
2990,VARALLO POMBIA,VARALLO POMBIA,,VARALLO POMBIA,45.669804,8.620169
2991,VARALLO SESIA,VARALLO SESIA,,VARALLO SESIA,45.814323,8.259297
2992,VARANO,VARANO,,VARANO,43.574859,13.523461
338,VARAZZE,VARAZZE,,VARAZZE,44.356651,8.566306
2993,VARENNA ESINO,VARENNA ESINO,VARENNA ESINO PERLEDO,VARENNA ESINO PERLEDO,46.015,9.286389
2994,VARESE,VARESE,,VARESE,45.8162,8.83296
2995,VARIGNANA,VARIGNANA,,VARIGNANA,44.437005,11.52257
2998,VASTO S.SALVO,VASTO SAN SALVO,,VASTO SAN SALVO,42.079899,14.739405
2999,VASTOGIRARDI,VASTOGIRARDI,,VASTOGIRARDI,41.735774,14.247911
3006,VELLETRI,VELLETRI,,VELLETRI,41.68245,12.780934
3007,VENAFRO,VENAFRO,,VENAFRO,41.482673,14.048863
5034,VENARIA REALE REGGIA,VENARIA REALE REGGIA,,VENARIA REALE REGGIA,45.132426,7.634769
1867,VENEZIA MESTRE GAZZERA,VENEZIA MESTRE GAZZERA,VENEZIA,VENEZIA,45.43711,12.33475
1921,VENEZIA MESTRE OLIMPIA,VENEZIA MESTRE OLIMPIA,VENEZIA,VENEZIA,45.43711,12.33475
3000,VENEZIA CARPENEDO,VENEZIA CARPENEDO,,VENEZIA CARPENEDO,45.506676,12.247595
3002,VENEZIA MESTRE,VENEZIA MESTRE,,VENEZIA MESTRE,45.481902,12.2319
3538,VENEZIA MESTRE OSPEDALE,VENEZIA MESTRE OSPEDALE,,VENEZIA MESTRE OSPEDALE,45.5132,12.2257
3004,VENEZIA PORTO MARGHERA,VENEZIA PORTO MARGHERA,,VENEZIA PORTO MARGHERA,45.472589,12.256027
3009,VENEZIA S.LUCIA,VENEZIA SAN LUCIA,VENEZIA SANTA LUCIA,VENEZIA SANTA LUCIA,45.441397,12.320462
339,VENTIMIGLIA,VENTIMIGLIA,,VENTIMIGLIA,43.792586,7.609953
339,VENTIMIGLIA,VENTIMIGLIA,,VENTIMIGLIA,43.792458,7.609899
3011,VENZONE,VENZONE,,VENZONE,46.329189,13.132404
3012,VERBANIA-PALLANZA,VERBANIA PALLANZA,,VERBANIA PALLANZA,45.943813,8.472378
3013,VERCEIA,VERCEIA,,VERCEIA,46.2027,9.4586
3014,VERCELLI,VERCELLI,,VERCELLI,45.330137,8.416501
3015,VERCURAGO S.GIROLAMO,VERCURAGO SAN GIROLAMO,,VERCURAGO SAN GIROLAMO,45.8128,9.42255
3016,VERDELLO DALMINE,VERDELLO DALMINE,,VERDELLO DALMINE,45.605962,9.619968
3017,VERGATO,VERGATO,,VERGATO,44.282894,11.114406
3018,VERGIATE,VERGIATE,,VERGIATE,45.71653,8.693917
3019,VERGNASCO,VERGNASCO,,VERGNASCO,45.490424,8.091514
3020,VERNANTE,VERNANTE,,VERNANTE,44.244726,7.536079
341,VERNAZZA,VERNAZZA,,VERNAZZA,44.134995,9.684357
3021,VERNIO MONTEPIANO CANTAGALLO,VERNIO MONTEPIANO CANTAGALLO,,VERNIO MONTEPIANO CANTAGALLO,44.043646,11.152368
3022,VEROLANUOVA,VEROLANUOVA,,VEROLANUOVA,45.323341,10.085258
3023,VEROLENGO,VEROLENGO,,VEROLENGO,45.193034,7.969503
3025,VERONA PORTA NUOVA,VERONA PORTA NUOVA,,VERONA PORTA NUOVA,45.428659,10.982741
3027,VERONA PORTA VESCOVO,VERONA PORTA VESCOVO,,VERONA PORTA VESCOVO,45.435536,11.018851
3030,VERRES,VERRES,,VERRES,45.659907,7.690118
3031,VERZUOLO,VERZUOLO,,VERZUOLO,44.5987,7.48703
3032,VESPOLATE,VESPOLATE,,VESPOLATE,45.351523,8.672046
3034,VETRALLA,VETRALLA,,VETRALLA,42.304539,12.089089
3035,VEZZANO LIGURE,VEZZANO LIGURE,,VEZZANO LIGURE,44.127399,9.889977
3038,VIADANA BRESCIANA,VIADANA BRESCIANA,,VIADANA BRESCIANA,45.3738,10.332
3039,VIAREGGIO,VIAREGGIO,,VIAREGGIO,43.873957,10.25297
178,VIBO MARINA,VIBO MARINA,,VIBO MARINA,38.71378,16.120193
179,VIBO VALENTIA-PIZZO,VIBO VALENTIA PIZZO,,VIBO VALENTIA PIZZO,38.715191,16.139979
3042,VICCHIO,VICCHIO,,VICCHIO,43.933519,11.457587
3043,VICENZA,VICENZA,,VICENZA,45.541096,11.540774
3045,VICOFERTILE,VICOFERTILE,,VICOFERTILE,44.778622,10.258336
3046,VICOFORTE S.MICHELE,VICOFORTE SAN MICHELE,,VICOFORTE SAN MICHELE,44.374,7.894902
3047,VICOVARO,VICOVARO,,VICOVARO,42.016534,12.899044
3048,VIDALENGO,VIDALENGO,,VIDALENGO,45.5182,9.64007
3049,VIETRI SUL MARE-AMALFI,VIETRI SUL MARE AMALFI,,VIETRI SUL MARE AMALFI,40.674345,14.727665
3053,VIGEVANO,VIGEVANO,,VIGEVANO,45.3129,8.86203
3056,VIGLIANO D'ASTI,VIGLIANO D ASTI,,VIGLIANO D ASTI,44.827335,8.218235
3054,VIGLIANO CANDELO,VIGLIANO CANDELO,,VIGLIANO CANDELO,45.557591,8.108737
3058,VIGNA DI VALLE,VIGNA DI VALLE,,VIGNA DI VALLE,42.076914,12.210928
3059,VIGNALE,VIGNALE,,VIGNALE,45.479143,8.613104
3060,VIGNALE RIOTORTO,VIGNALE RIOTORTO,,VIGNALE RIOTORTO,42.968563,10.666636
3061,VIGNATE,VIGNATE,,VIGNATE,45.4942,9.37552
3062,VIGODARZERE,VIGODARZERE,,VIGODARZERE,45.453424,11.89165
3064,VIGONZA PIANIGA,VIGONZA PIANIGA,,VIGONZA PIANIGA,45.442736,12.01802
3072,VILLA LITERNO,VILLA LITERNO,,VILLA LITERNO,41.005247,14.067803
5436,VILLA PITIGNANO,VILLA PITIGNANO,,VILLA PITIGNANO,43.145705,12.453035
3074,VILLA RAVERIO,VILLA RAVERIO,,VILLA RAVERIO,45.6904,9.26173
183,VILLA S.GIOVANNI,VILLA SAN GIOVANNI,,VILLA SAN GIOVANNI,38.216655,15.634555
182,VILLA S.GIOVANNI CANNITELLO,VILLA SAN GIOVANNI CANNITELLO,,VILLA SAN GIOVANNI CANNITELLO,38.234376,15.653653
3076,VILLA S.MICHELE,VILLA SAN MICHELE,,VILLA SAN MICHELE,41.739001,14.210884
3077,VILLA S.SEBASTIANO,VILLA SAN SEBASTIANO,,VILLA SAN SEBASTIANO,42.049281,13.308107
3070,VILLA DEL CONTE,VILLA DEL CONTE,,VILLA DEL CONTE,45.607679,11.852519
3071,VILLA DI TIRANO,VILLA DI TIRANO,,VILLA DI TIRANO,46.1962,10.1304
3079,VILLABARTOLOMEA,VILLABARTOLOMEA,,VILLABARTOLOMEA,45.153005,11.34871
3080,VILLABASSA-BRAIES-VAL DI BRAIES,VILLABASSA BRAIES VAL DI BRAIES,VILLABASSA BRAIES NIEDERDORF PRAGS,VILLABASSA BRAIES NIEDERDORF PRAGS,46.736389,12.166667
3083,VILLADOSSOLA,VILLADOSSOLA,,VILLADOSSOLA,46.064161,8.264763
3089,VILLAFRANCA TIRRENA-SAPONARA,VILLAFRANCA TIRRENA SAPONARA,,VILLAFRANCA TIRRENA SAPONARA,38.233333,15.428889
3087,VILLAFRANCA DI VERONA,VILLAFRANCA DI VERONA,,VILLAFRANCA DI VERONA,45.349851,10.849099
3085,VILLAFRANCA-BAGNONE,VILLAFRANCA BAGNONE,,VILLAFRANCA BAGNONE,44.294643,9.948056
3086,VILLAFRANCA-CANTARANA,VILLAFRANCA CANTARANA,,VILLAFRANCA CANTARANA,44.9089,8.04383
3090,VILLALBA,VILLALBA,,VILLALBA,37.668056,13.885772
3092,VILLAMAGGIORE,VILLAMAGGIORE,,VILLAMAGGIORE,45.3205,9.19051
3093,VILLAMASSARGIA DOMUSNOVAS,VILLAMASSARGIA DOMUSNOVAS,,VILLAMASSARGIA DOMUSNOVAS,39.294564,8.642777
3097,VILLANOVA DI REGGIOLO,VILLANOVA DI REGGIOLO,,VILLANOVA DI REGGIOLO,44.916337,10.842258
3094,VILLANOVA D'ARDA,VILLANOVA D ARDA,,VILLANOVA D ARDA,45.029448,9.993326
3095,VILLANOVA D'ARDENGHI,VILLANOVA D ARDENGHI,,VILLANOVA D ARDENGHI,45.156667,9.036944
3096,VILLANOVA D'ASTI,VILLANOVA D ASTI,,VILLANOVA D ASTI,44.963063,7.947489
5041,VILLANOVA CANAVESE-GROSSO,VILLANOVA CANAVESE GROSSO,VILLANOVA GROSSO,VILLANOVA GROSSO,45.2485,7.55617
184,VILLAPIANA LIDO,VILLAPIANA LIDO,,VILLAPIANA LIDO,39.825602,16.499637
185,VILLAPIANA TORRE CERCHIARA,VILLAPIANA TORRE CERCHIARA,,VILLAPIANA TORRE CERCHIARA,39.790616,16.479393
3100,VILLAROSA,VILLAROSA,,VILLAROSA,37.567143,14.200637
3101,VILLASANTA PARCO,VILLASANTA PARCO,VILLASANTA,VILLASANTA,45.6034,9.30508
3102,VILLASOR,VILLASOR,,VILLASOR,39.381427,8.93596
3103,VILLASPECIOSA UTA,VILLASPECIOSA UTA,,VILLASPECIOSA UTA,39.304191,8.940716
3104,VILLASTELLONE,VILLASTELLONE,,VILLASTELLONE,44.92058,7.749537
3105,VILLAVERLA MONTECCHIO,VILLAVERLA MONTECCHIO,,VILLAVERLA MONTECCHIO,45.656913,11.524368
3106,VILLAZZANO,VILLAZZANO,,VILLAZZANO,46.045966,11.139189
3107,VILLENEUVE,VILLENEUVE,,VILLENEUVE,45.7066,7.21349
3108,VILLETTA,VILLETTA,,VILLETTA,41.738812,12.64953
3110,VILLETTA S.ROMANO,VILLETTA SAN ROMANO,,VILLETTA SAN ROMANO,44.146833,10.367564
3109,VILLETTA MALAGNINO,VILLETTA MALAGNINO,,VILLETTA MALAGNINO,45.136667,10.111667
3111,VILPIANO-NALLES,VILPIANO NALLES,VILPIANO NALLES VILPIAN NALS,VILPIANO NALLES VILPIAN NALS,46.554216,11.220416
3112,VINCHIATURO,VINCHIATURO,,VINCHIATURO,41.493982,14.598068
3114,VISANO,VISANO,,VISANO,45.3154,10.3633
343,VISONE,VISONE,,VISONE,44.661933,8.500298
3115,VITERBO PORTA FIORENTINA,VITERBO PORTA FIORENTINA,,VITERBO PORTA FIORENTINA,42.4252,12.1061
3116,VITERBO PORTA ROMANA,VITERBO PORTA ROMANA,,VITERBO PORTA ROMANA,42.41187,12.110483
3117,VITTORIA,VITTORIA,,VITTORIA,36.958762,14.524959
3118,VITTORIO VENETO,VITTORIO VENETO,,VITTORIO VENETO,45.989568,12.294061
3119,VITTUONE ARLUNO,VITTUONE ARLUNO,,VITTUONE ARLUNO,45.49099,8.947242
3120,VITULANO FOGLIANISE,VITULANO FOGLIANISE,,VITULANO FOGLIANISE,41.163056,14.72
3122,VIZZINI-LICODIA,VIZZINI LICODIA,,VIZZINI LICODIA,37.180175,14.725957
3123,VOGHERA,VOGHERA,,VOGHERA,44.997905,9.008737
3125,VOGOGNA OSSOLA,VOGOGNA OSSOLA,,VOGOGNA OSSOLA,46.005794,8.294868
5021,VOLPIANO,VOLPIANO,,VOLPIANO,45.200648,7.779867
3126,VOLTANA,VOLTANA,,VOLTANA,44.540399,11.93593
3127,VOLTERRA SALINE-POMARANCE,VOLTERRA SALINE POMARANCE,,VOLTERRA SALINE POMARANCE,43.36034,10.809924
3129,ZAGAROLO,ZAGAROLO,,ZAGAROLO,41.821836,12.826932
3130,ZAMBRA,ZAMBRA,,ZAMBRA,43.825918,11.205952
187,ZAMBRONE,ZAMBRONE,,ZAMBRONE,38.712809,15.976114
3131,ZAPPULLA,ZAPPULLA,,ZAPPULLA,38.116923,14.703215
3134,ZINASCO NUOVO,ZINASCO NUOVO,,ZINASCO NUOVO,45.1245,8.99978
344,ZOAGLI,ZOAGLI,,ZOAGLI,44.335409,9.269199
373,ACQUAMELA,ACQUAMELA,,ACQUAMELA,,
3252,AGOGNATE,AGOGNATE,,AGOGNATE,,
386,AIELLI,AIELLI,,AIELLI,,
4503,ANDORA,ANDORA,,ANDORA,,
440,ANZIO COLONIA,ANZIO COLONIA,,ANZIO COLONIA,,
3428,APPIANO,APPIANO,,APPIANO,,
2115,ARECHI,ARECHI,,ARECHI,,
568,BAGNARIA ARSA,BAGNARIA ARSA,,BAGNARIA ARSA,,
5439,BALANZANO,BALANZANO,,BALANZANO,,
587,BARBERINO DI VAL D'ELSA,BARBERINO DI VAL D ELSA,,BARBERINO DI VAL D ELSA,,
3234,BARI LOSETO,BARI LOSETO,,BARI LOSETO,,
3233,BARI S.RITA,BARI SAN RITA,,BARI SAN RITA,,
563,BARI ZONA INDUSTRIALE,BARI ZONA INDUSTRIALE,,BARI ZONA INDUSTRIALE,,
5420,BAUCCA-GARAVELLE,BAUCCA GARAVELLE,,BAUCCA GARAVELLE,,
628,BENEVENTO ARCO TRAIANO,BENEVENTO ARCO TRAIANO,,BENEVENTO ARCO TRAIANO,,
3183,BERGAMO OSPEDALE,BERGAMO OSPEDALE,,BERGAMO OSPEDALE,,
650,BIFORCO,BIFORCO,,BIFORCO,,
3235,BITRITTO,BITRITTO,,BITRITTO,,
942,BOLOGNA C.LE/AV,BOLOGNA C LE AV,,BOLOGNA C LE AV,,
1249,BOLOGNA FIERE,BOLOGNA FIERE,,BOLOGNA FIERE,,
1966,BOLZANO CASANOVA,BOLZANO CASANOVA,,BOLZANO CASANOVA,,
702,BORGO S.LORENZO RIMORELLI,BORGO SAN LORENZO RIMORELLI,,BORGO SAN LORENZO RIMORELLI,,
5075,BOTTENICCO,BOTTENICCO,,BOTTENICCO,,
730,BREIL SUR ROYA,BREIL SUR ROYA,,BREIL SUR ROYA,,
2723,BRINDISI CITTADELLA DELLA RICERCA,BRINDISI CITTADELLA DELLA RICERCA,,BRINDISI CITTADELLA DELLA RICERCA,,
2786,BRINDISI PERRINO,BRINDISI PERRINO,,BRINDISI PERRINO,,
3223,CALLIANO,CALLIANO,,CALLIANO,,
863,CANISTRO,CANISTRO,,CANISTRO,,
5422,CANOSCIO,CANOSCIO,,CANOSCIO,,
3181,CANSANO,CANSANO,,CANSANO,,
3256,CANSANO SCAVI DI OCRITICUM,CANSANO SCAVI DI OCRITICUM,,CANSANO SCAVI DI OCRITICUM,,
2974,CANTELLO GAGGIOLO,CANTELLO GAGGIOLO,,CANTELLO GAGGIOLO,,
880,CAPOCROCE,CAPOCROCE,,CAPOCROCE,,
968,CARBONIA SERBARIU,CARBONIA SERBARIU,,CARBONIA SERBARIU,,
993,CASTELLANETA,CASTELLANETA,,CASTELLANETA,,
1027,CASTRO-POFI-VALLECORSA,CASTRO POFI VALLECORSA,,CASTRO POFI VALLECORSA,,
5416,CERBARA,CERBARA,,CERBARA,,
5444,CERQUETO,CERQUETO,,CERQUETO,,
2663,CHIETI-MADONNA DELLE PIANE,CHIETI MADONNA DELLE PIANE,,CHIETI MADONNA DELLE PIANE,,
5418,CITTA` DI CASTELLO - FORNACE,CITTA DI CASTELLO FORNACE,,CITTA DI CASTELLO FORNACE,,
5417,CITTA` DI CASTELLO - ZONA INDUSTRIALE,CITTA DI CASTELLO ZONA INDUSTRIALE,,CITTA DI CASTELLO ZONA INDUSTRIALE,,
1138,COLFELICE,COLFELICE,,COLFELICE,,
1140,COLLARMELE,COLLARMELE,,COLLARMELE,,
1152,COLONNA GALLERIA,COLONNA GALLERIA,,COLONNA GALLERIA,,
3222,COMO CAMERLATA,COMO CAMERLATA,,COMO CAMERLATA,,
1160,COMPRE S.VINCENZO,COMPRE SAN VINCENZO,,COMPRE SAN VINCENZO,,
1184,CORONELLA,CORONELLA,,CORONELLA,,
1204,CRESPINO DEL LAMONE,CRESPINO DEL LAMONE,,CRESPINO DEL LAMONE,,
1214,CUPONE,CUPONE,,CUPONE,,
54,CURINGA,CURINGA,,CURINGA,,
3199,DUCA D'AOSTA,DUCA D AOSTA,,DUCA D AOSTA,,
3513,DUOMO VIA VERNIERI,DUOMO VIA VERNIERI,,DUOMO VIA VERNIERI,,
2288,EUROPA PES,EUROPA PES,,EUROPA PES,,
1302,FEDERICO,FEDERICO,,FEDERICO,,
3351,FIDENE,FIDENE,,FIDENE,,
4040,FIERA DI ROMA,FIERA DI ROMA,,FIERA DI ROMA,,
1335,FOGNANO,FOGNANO,,FOGNANO,,
1339,FONTAN SAORGE,FONTAN SAORGE,,FONTAN SAORGE,,
1341,FONTANA LIRI,FONTANA LIRI,,FONTANA LIRI,,
1340,FONTANA LIRI INFERIORE,FONTANA LIRI INFERIORE,,FONTANA LIRI INFERIORE,,
1343,FONTANAROSA-CERVARO,FONTANAROSA CERVARO,,FONTANAROSA CERVARO,,
4087,FONTANE BIANCHE,FONTANE BIANCHE,,FONTANE BIANCHE,,
1359,FOSSACESIA-TORINO DI SANGRO,FOSSACESIA TORINO DI SANGRO,,FOSSACESIA TORINO DI SANGRO,,
1369,FRANCIOSA,FRANCIOSA,,FRANCIOSA,,
3349,FRASSO,FRASSO,,FRASSO,,
5143,FRATTE VILLA COMUNALE,FRATTE VILLA COMUNALE,,FRATTE VILLA COMUNALE,,
5454,FURAPANE,FURAPANE,,FURAPANE,,
3504,GARGAZZONE,GARGAZZONE,,GARGAZZONE,,
